id,name,dataset,time_limit,memory_limit,rating,tags,complexity
p01614,VOCAL ANDROID,AIZU,1000,131072,,,
p01615,Project Management,AIZU,1000,131072,,,
p01616,Statement Coverage,AIZU,1000,131072,,,
p01617,Twins Idol,AIZU,1000,262144,,,
p01618,Operation training for BYDOL,AIZU,5000,131072,,,
p01619,Computer Onesan,AIZU,1000,131072,,,
p01620,King's Inspection,AIZU,8000,131072,,,
p01621,Sim Forest 2013,AIZU,8000,131072,,,
p01622,Twin book report,AIZU,8000,131072,,,
p01623,Sinking islands,AIZU,8000,131072,,,
p01624,Ononokomachi's Edit War,AIZU,8000,131072,,,
p01625,Princess Tetra's Puzzle,AIZU,8000,131072,,,
p01626,MirrorLabyrinth,AIZU,8000,131072,,,
p01627,Seishun 18 Kippu 2013,AIZU,1000,131072,,,
p01628,Amidakuji,AIZU,1000,131072,,,
p01629,Hotel,AIZU,1000,131072,,,
p01630,B2D,AIZU,1000,131072,,,
p01631,English,AIZU,1000,131072,,,
p01632,Bicycle,AIZU,3000,131072,,,
p01633,Hole,AIZU,1000,131072,,,
p01634,Register Phase,AIZU,2000,131072,,,
p01635,Time Complexity,AIZU,2000,131072,,,
p01636,Mysterious Operator,AIZU,2000,131072,,,
p01637,Change,AIZU,2000,131072,,,
p01638,Pie Chart is as easy as pie.,AIZU,2000,131072,,,
p01639,MLE,AIZU,2000,131072,,,
p01640,Get Lost,AIZU,8000,262144,,,
p01641,Brainf*ck,AIZU,2000,131072,,,
p01642,Reverse Game,AIZU,1000,131072,,,
p01643,Avant-garde Art,AIZU,2000,131072,,,
p01644,Collector,AIZU,2000,131072,,,
p01645,The Return of FizzBuzz,AIZU,8000,131072,,,
p01646,Dictionary,AIZU,8000,262144,,,
p01647,Texas hold 'em,AIZU,8000,262144,,,
p01648,Median Tree,AIZU,8000,262144,,,
p01649,Billiard,AIZU,8000,262144,,,
p01650,Stack Maze,AIZU,8000,262144,,,
p01651,Counting 1's,AIZU,8000,262144,,,
p01652,Ancient Commemorative Monolith,AIZU,8000,262144,,,
p01653,Magical Bridges,AIZU,8000,262144,,,
p01654,Hashigo Sama,AIZU,8000,262144,,,
p01655,Ancient Scrolls,AIZU,8000,262144,,,
p01656,Older Research Bldg. No.7,AIZU,2000,131072,,,
p01657,Lion,AIZU,2000,131072,,,
p01658,Chocolate,AIZU,2000,131072,,,
p01659,Carpet,AIZU,2000,131072,,,
p01660,Sugoroku,AIZU,2000,131072,,,
p01661,7 Age,AIZU,3000,131072,,,
p01662,Independent Research,AIZU,2000,131072,,,
p01663,N and K,AIZU,4000,131072,,,
p01664,Sigma,AIZU,2000,131072,,,
p01665,Tile Setting,AIZU,2000,131072,,,
p01666,encode/decode,AIZU,3000,131072,,,
p01667,Everlasting Zero,AIZU,3000,131072,,,
p01668,Integer in Integer,AIZU,8000,131072,,,
p01669,Iyasugigappa,AIZU,2000,131072,,,
p01670,Medical Inspection,AIZU,8000,524288,,,
p01671,Minimum Spanning Tree,AIZU,2000,262144,,,
p01672,Point Distance,AIZU,8000,524288,,,
p01673,Revenge of Minimum Cost Flow,AIZU,2000,262144,,,
p01674,Rings,AIZU,2000,131072,,,
p01675,The J-th Number,AIZU,8000,524288,,,
p01676,Tree Reconstruction,AIZU,8000,131072,,,
p01677,Broken Audio Signal,AIZU,8000,524288,,,
p01678,Restore Calculation,AIZU,8000,524288,,,
p01679,SIRO Challenge,AIZU,8000,524288,,,
p01680,Everlasting -One-,AIZU,8000,524288,,,
p01681,Putter,AIZU,8000,524288,,,
p01682,Shipura,AIZU,8000,524288,,,
p01683,Floating Islands,AIZU,8000,524288,,,
p01684,Venn Diagram,AIZU,8000,524288,,,
p01685,Overwriting Game,AIZU,8000,524288,,,
p01686,Magical Switches,AIZU,8000,524288,,,
p01687,D's Ambition,AIZU,1000,524288,,,
p01688,Doctor Course Is Recommended,AIZU,1000,524288,,,
p01689,Dowsing Machine,AIZU,1000,524288,,,
p01690,Disciple Life is Hard,AIZU,1000,524288,,,
p01691,Disappear Drive,AIZU,1000,524288,,,
p01692,Dangerous Delivery,AIZU,1000,524288,,,
p01693,Derangement,AIZU,1000,524288,,,
p01694,Step Aerobics,AIZU,8000,131072,,,
p01695,JAG-channel,AIZU,8000,131072,,,
p01696,Broken Cipher Generator,AIZU,8000,131072,,,
p01697,1 Day Passport,AIZU,8000,131072,,,
p01698,Wish upon a shooting star,AIZU,8000,131072,,,
p01699,Elevator Hall Number,AIZU,8000,131072,,,
p01700,Golf,AIZU,8000,131072,,,
p01701,North North West,AIZU,8000,524288,,,
p01702,Unknown Switches,AIZU,8000,524288,,,
p01703,Speedrun,AIZU,8000,524288,,,
p01704,Flowers,AIZU,8000,524288,,,
p01705,Square in Circles,AIZU,8000,524288,,,
p01706,Reverse a Road II,AIZU,8000,524288,,,
p01707,Cookie Counter,AIZU,8000,524288,,,
p01708,Points and Lines,AIZU,8000,524288,,,
p01709,Color the Map Extreme,AIZU,8000,524288,,,
p01710,Website Tour,AIZU,8000,524288,,,
p01711,Idempotent Filter,AIZU,8000,524288,,,
p01712,Koto Distance,AIZU,2000,131072,,,
p01713,Evacuation Route,AIZU,2000,131072,,,
p01714,Apples,AIZU,5000,131072,,,
p01715,TiMe Table,AIZU,2000,131072,,,
p01716,Pattern Language,AIZU,5000,131072,,,
p01717,Social Monsters,AIZU,3000,131072,,,
p01718,Perm Query,AIZU,2000,131072,,,
p01719,Invest Master,AIZU,2000,131072,,,
p01720,Minus One,AIZU,2000,131072,,,
p01721,Wave Attack,AIZU,2000,131072,,,
p01722,Fast Division,AIZU,2000,131072,,,
p01723,Ordering,AIZU,2000,131072,,,
p01724,Phutball,AIZU,2000,131072,,,
p01725,Unordered Operators,AIZU,2000,131072,,,
p01726,Almost Same Substring,AIZU,4000,131072,,,
p01727,A + B,AIZU,8000,131072,,,
p01728,KuruKuruKururin,AIZU,8000,131072,,,
p01729,Air Pollution,AIZU,2000,131072,,,
p01730,Trip to Kyoto,AIZU,2000,131072,,,
p01731,Thread Tree,AIZU,2000,262144,,,
p01732,Trodden Cable,AIZU,5000,262144,,,
p01733,Fox Observation,AIZU,2000,262144,,,
p01734,Removing Magical Tiles,AIZU,2000,262144,,,
p01735,Optimal alpha beta pruning,AIZU,2000,262144,,,
p01736,Graph Automata Player,AIZU,10000,262144,,,
p01737,Spotlight Movement,AIZU,2000,262144,,,
p01738,Gravity Point,AIZU,2000,262144,,,
p01739,Multi Path Story,AIZU,5000,262144,,,
p01740,Rotation Game,AIZU,3000,262144,,,
p01741,Manhattan,AIZU,2000,262144,,,
p01742,Dictionary,AIZU,4000,262144,,,
p01743,Clique Coloring,AIZU,2000,262144,,,
p01744,Dense Amidakuji,AIZU,2000,262144,,,
p01745,Cellular Automaton,AIZU,2000,262144,,,
p01746,Directions,AIZU,2000,262144,,,
p01747,Snake,AIZU,2000,262144,,,
p01748,Distance Sum,AIZU,4000,524288,,,
p01749,Substring Pairs,AIZU,2000,262144,,,
p01750,Hyperrectangle,AIZU,2000,262144,,,
p01751,Yamanote Line,AIZU,2000,131072,,,
p01752,Prowler,AIZU,2000,131072,,,
p01753,Magic Bullet,AIZU,2000,131072,,,
p01754,Dinner,AIZU,4000,131072,,,
p01755,AI,AIZU,2000,131072,,,
p01756,Longest Match,AIZU,4000,131072,,,
p01757,Tournament,AIZU,2000,131072,,,
p01758,The Capital,AIZU,2000,131072,,,
p01759,Vongress,AIZU,2000,131072,,,
p01760,Taps,AIZU,1000,131072,,,
p01761,Books,AIZU,1000,131072,,,
p01762,Pruning,AIZU,1000,131072,,,
p01763,Chopsticks,AIZU,2000,131072,,,
p01764,Sigma,AIZU,1000,131072,,,
p01765,Todaiji,AIZU,2000,131072,,,
p01766,Soccer,AIZU,1000,131072,,,
p01767,RUPC,AIZU,2000,131072,,,
p01768,Shopping,AIZU,1000,131072,,,
p01769,Hopping Hearts,AIZU,1000,262144,,,
p01770,Arojam's Mask,AIZU,1000,131072,,,
p01771,Tree,AIZU,4000,524288,,,
p01772,A-Z Cat,AIZU,5000,131072,,,
p01773,Cram School Schedule,AIZU,5000,131072,,,
p01774,Digital Clock,AIZU,5000,131072,,,
p01775,Rescue a Postal Worker,AIZU,5000,524288,,,
p01776,Do You Divide It?,AIZU,5000,131072,,,
p01777,Disordered Data Detection,AIZU,5000,131072,,,
p01778,Dungeon of Cards,AIZU,5000,131072,,,
p01779,Typing Game,AIZU,5000,131072,,,
p01780,Breadth-First Search by Foxpower,AIZU,2000,131072,,,
p01781,Cube Coloring,AIZU,2000,131072,,,
p01782,Decoding Ancient Messages,AIZU,2000,131072,,,
p01783,LR,AIZU,2000,131072,,,
p01784,Parentheses,AIZU,2000,131072,,,
p01785,Polygon Guards,AIZU,5000,131072,,,
p01786,Proportional Representation,AIZU,5000,131072,,,
p01787,RLE Replacement,AIZU,2000,131072,,,
p01788,Tokyo Olympics Center,AIZU,5000,131072,,,
p01789,Unfair Game,AIZU,2000,131072,,,
p01790,Balanced Paths,AIZU,3000,262144,,,
p01791,Card Game Strategy,AIZU,5000,1048576,,,
p01792,Casino,AIZU,2000,262144,,,
p01793,Content Delivery,AIZU,5000,262144,,,
p01794,Cost Performance Flow,AIZU,2000,262144,,,
p01795,ICPC Teams,AIZU,3000,262144,,,
p01796,JAG-channel II,AIZU,3000,262144,,,
p01797,Kimagure Cleaner,AIZU,10000,1048576,,,
p01798,Midpoint,AIZU,10000,262144,,,
p01799,New Game AI,AIZU,2000,262144,,,
p01800,Runner and Sniper,AIZU,2000,262144,,,
p01801,Wall Making Game,AIZU,2000,262144,,,
p01802,Koto Municipal Subway,AIZU,8000,262144,,,
p01803,Airport Codes,AIZU,8000,262144,,,
p01804,Falling Block Puzzle,AIZU,8000,262144,,,
p01805,Alternate Escape,AIZU,8000,262144,,,
p01806,Dice Stamp,AIZU,8000,262144,,,
p01807,Stamp Rally,AIZU,8000,262144,,,
p01808,Kuru Kuru Door,AIZU,8000,262144,,,
p01809,Let's Solve Geometric Problems,AIZU,2000,262144,,,
p01810,Jail,AIZU,2000,262144,,,
p01811,ABC Gene,AIZU,2000,262144,,,
p01812,Dark Room,AIZU,2000,262144,,,
p01813,An Equation in a Mine,AIZU,2000,262144,,,
p01814,Nearly Cyclic String,AIZU,2000,262144,,,
p01815,Escape,AIZU,2000,262144,,,
p01816,Bit Operation Game,AIZU,2000,262144,,,
p01817,Twin Reverse,AIZU,2000,262144,,,
p01818,Leapfrog,AIZU,2000,262144,,,
p01819,Where is the Boundary,AIZU,5000,262144,,,
p01820,Vector Field,AIZU,5000,262144,,,
p01821,Identity Function,AIZU,5000,262144,,,
p01822,Enclose Points,AIZU,8000,262144,,,
p01823,Marching Course,AIZU,5000,262144,,,
p01824,Surface Area of Cubes,AIZU,5000,262144,,,
p01825,Laser Cutter,AIZU,5000,262144,,,
p01826,Live Programming,AIZU,5000,524288,,,
p01827,Black Company,AIZU,5000,262144,,,
p01828,M and A,AIZU,5000,524288,,,
p01829,Change a Password,AIZU,5000,524288,,,
p01830,Delete Files,AIZU,5000,524288,,,
p01831,Line Gimmick,AIZU,5000,524288,,,
p01832,Shifting a Matrix,AIZU,5000,524288,,,
p01833,Modern Announce Network,AIZU,5000,524288,,,
p01834,Cube Dividing,AIZU,5000,524288,,,
p01835,Donut Decoration,AIZU,5000,524288,,,
p01836,Shortest Bridge,AIZU,5000,524288,,,
p01837,Longest Shortest Path,AIZU,10000,524288,,,
p01838,Optimal Tournament,AIZU,5000,524288,,,
p01839,A-un Breathing,AIZU,8000,524288,,,
p01840,Delivery to a Luxurious House,AIZU,8000,524288,,,
p01841,Rooted Tree for Misawa-san,AIZU,8000,524288,,,
p01842,Invisible,AIZU,8000,524288,,,
p01843,Campaign,AIZU,8000,524288,,,
p01844,Land Inheritance,AIZU,8000,524288,,,
p01845,Curry Making,AIZU,8000,524288,,,
p01846,jfen,AIZU,8000,524288,,,
p01847,Curtain,AIZU,8000,524288,,,
p01848,Early Morning Work at Summer Camp,AIZU,8000,524288,,,
p01849,The Most Powerful Bed,AIZU,8000,524288,,,
p01850,Hyakunin Isshu,AIZU,8000,524288,,,
p01851,Baseball,AIZU,8000,524288,,,
p01852,Finger Counting,AIZU,5000,262144,,,
p01853,Lie with Mean Value,AIZU,5000,262144,,,
p01854,Pots,AIZU,5000,262144,,,
p01855,Checkered Pattern,AIZU,5000,262144,,,
p01856,Typhoon,AIZU,5000,262144,,,
p01857,Eggs,AIZU,5000,262144,,,
p01858,Sendame,AIZU,2000,262144,,,
p01859,Match Peas War,AIZU,2000,262144,,,
p01860,Shopping,AIZU,2000,262144,,,
p01861,Myampus Sequence,AIZU,2000,262144,,,
p01862,How To Make Stars,AIZU,2000,262144,,,
p01863,Miko Mi String,AIZU,2000,262144,,,
p01864,Travel Support,AIZU,5000,262144,,,
p01865,Steelyard,AIZU,2000,262144,,,
p01866,Hamming Distance,AIZU,2000,262144,,,
p01867,AddMul,AIZU,2000,262144,,,
p01868,Scanner,AIZU,2000,262144,,,
p01869,28,AIZU,2000,262144,,,
p01870,Relay,AIZU,4000,524288,,,
p01871,Paint,AIZU,4000,524288,,,
p01872,My Number,AIZU,2000,262144,,,
p01873,Periodic Sequence,AIZU,2000,262144,,,
p01874,Growing Point,AIZU,2000,262144,,,
p01875,Complex Oracle,AIZU,5000,524288,,,
p01876,Arai's,AIZU,2000,262144,,,
p01877,Kitsuchiri,AIZU,5000,262144,,,
p01878,Destiny Draw,AIZU,3000,262144,,,
p01879,About Our Effort,AIZU,3000,524288,,,
p01880,Best Matched Pair,AIZU,2000,524288,,,
p01881,Help the Princess!,AIZU,2000,524288,,,
p01882,We don't wanna work!,AIZU,2000,524288,,,
p01883,Parentheses,AIZU,2000,524288,,,
p01884,Similarity of Subtrees,AIZU,2000,524288,,,
p01885,Escape from the Hell,AIZU,2000,524288,,,
p01886,Share the Ruins Preservation,AIZU,2000,524288,,,
p01887,Pipe Fitter and the Fierce Dogs,AIZU,2000,524288,,,
p01888,Multisect,AIZU,2000,524288,,,
p01889,Compressed Formula,AIZU,2000,524288,,,
p01890,Non-redundant Drive,AIZU,2000,524288,,,
p01891,Cabbage,AIZU,2000,262144,,,
p01892,SNS,AIZU,2000,262144,,,
p01893,Lost Graph,AIZU,2000,262144,,,
p01894,DAG Trio (Easy),AIZU,2000,262144,,,
p01895,Fuda,AIZU,2000,262144,,,
p01896,Folding Paper,AIZU,2000,262144,,,
p01897,DAG Trio (Hard),AIZU,2000,262144,,,
p01898,Taking a Seat,AIZU,2000,262144,,,
p01899,Yamanote-line Game,AIZU,2000,262144,,,
p01900,Mod!Mod!,AIZU,2000,262144,,,
p01901,Suntan,AIZU,2000,262144,,,
p01902,Unbalanced Old Maid,AIZU,2000,262144,,,
p01903,Overflow of Furo,AIZU,2000,262144,,,
p01904,Minimum Enclosing Rectangle,AIZU,2000,262144,,,
p01905,Tournament,AIZU,2000,262144,,,
p01906,Weight Range,AIZU,2000,262144,,,
p01907,Fractal Tree,AIZU,2000,262144,,,
p01908,Password,AIZU,1000,262144,,,
p01909,Graduation Ceremony,AIZU,2000,262144,,,
p01910,Card Game,AIZU,2000,262144,,,
p01911,Rainy Bus Stops,AIZU,2000,262144,,,
p01912,Jump Party,AIZU,2000,262144,,,
p01913,Islands Survival,AIZU,2000,262144,,,
p01914,Energy Drink,AIZU,2000,262144,,,
p01915,AOR's Score,AIZU,2000,262144,,,
p01916,Alphabet Block,AIZU,1000,261120,,,
p01917,Dance Now!,AIZU,1000,261120,,,
p01918,Imagawayaki Man,AIZU,2000,261120,,,
p01919,Country in Distortion,AIZU,1000,261120,,,
p01920,Binary Sequence,AIZU,1000,261120,,,
p01921,Trees in a Forest,AIZU,1000,261120,,,
p01922,Love Permutation,AIZU,1000,261120,,,
p01923,JAG Practice Contest,AIZU,8000,262144,,,
p01924,Coastline,AIZU,8000,262144,,,
p01925,Quiz,AIZU,8000,262144,,,
p01926,Game Balance,AIZU,8000,262144,,,
p01927,Industrial Convex Pillar City,AIZU,8000,262144,,,
p01928,Matryoshka Doll,AIZU,8000,262144,,,
p01929,Room Assignment,AIZU,8000,262144,,,
p01930,Big Maze,AIZU,8000,262144,,,
p01931,Check answers,AIZU,1000,262144,,,
p01932,All Japan Association of Return home,AIZU,1000,262144,,,
p01933,Displayed tweets,AIZU,1000,262144,,,
p01934,Dimension travel,AIZU,1000,262144,,,
p01935,Protect from the enemy attack,AIZU,1000,262144,,,
p01936,Steps,AIZU,1000,262144,,,
p01937,Cryptex,AIZU,1000,262144,,,
p01938,A-Z-,AIZU,2000,262144,,,
p01939,Ebi-chan and Integer Sequences,AIZU,2000,262144,,,
p01940,Unique Subsequence,AIZU,2000,262144,,,
p01941,Indecision,AIZU,2000,262144,,,
p01942,Taiyaki-Master and Eater,AIZU,3000,262144,,,
p01943,Multiplication Is Interesting,AIZU,2000,262144,,,
p01944,Almost Infinite Glico,AIZU,2000,262144,,,
p01945,Star in Parentheses,AIZU,2000,524288,,,
p01946,Slimming Plan,AIZU,2000,524288,,,
p01947,Ninja Map,AIZU,2000,524288,,,
p01948,Janken Master,AIZU,2000,524288,,,
p01949,Route Calculator,AIZU,2000,524288,,,
p01950,Endless BFS,AIZU,2000,524288,,,
p01951,Low Range-Sum Matrix,AIZU,2000,524288,,,
p01952,Tiny Room,AIZU,2000,524288,,,
p01953,Librarian's Work,AIZU,5000,524288,,,
p01954,Sum Source Detection,AIZU,2000,524288,,,
p01955,Permutation Period,AIZU,5000,524288,,,
p01956,Window,AIZU,2000,524288,,,
p01957,Tournament Chart,AIZU,2000,524288,,,
p01958,Prime-Factor Prime,AIZU,2000,524288,,,
p01959,Revenge of the Broken Door,AIZU,8000,524288,,,
p01960,Tree Separator,AIZU,2000,524288,,,
p01961,RPG Maker,AIZU,2000,524288,,,
p01962,Coin Slider,AIZU,2000,524288,,,
p01963,Separate String,AIZU,2000,524288,,,
p01964,Revenge of the Endless BFS,AIZU,2000,524288,,,
p01965,Farm Village,AIZU,2000,524288,,,
p01966,Conveyor Belt,AIZU,2000,524288,,,
p01967,Many Kinds of Apples,AIZU,2000,262144,,,
p01968,Hierarchical Calculator,AIZU,2000,262144,,,
p01969,AA Graph,AIZU,2000,262144,,,
p01970,The Diversity of Prime Factorization,AIZU,2000,262144,,,
p01971,Broccoli or Cauliflower,AIZU,2000,262144,,,
p01972,Ebi-chan Lengthens Shortest Paths,AIZU,2000,262144,,,
p01973,Censored String,AIZU,2000,262144,,,
p01974,Pigeonhole principle,AIZU,1000,262144,,,
p01975,Mapping,AIZU,1000,262144,,,
p01976,Anagram,AIZU,1000,262144,,,
p01977,Aquarium,AIZU,1000,262144,,,
p01978,Graph,AIZU,1000,262144,,,
p01979,Gochiusa-Number,AIZU,1000,262144,,,
p01980,Elevator,AIZU,2000,262144,,,
p01981,Change of the Era Name,AIZU,8000,262144,,,
p01982,Generalized Leap Years,AIZU,8000,262144,,,
p01983,Proof of Knowledge,AIZU,8000,262144,,,
p01984,Tanka Number,AIZU,8000,262144,,,
p01985,Divide and Conquer,AIZU,8000,262144,,,
p01986,Antiaircraft Shield,AIZU,8000,262144,,,
p01987,Casino,AIZU,8000,262144,,,
p01988,NINJA GAME,AIZU,8000,262144,,,
p01989,Internet Protocol Address,AIZU,1000,262144,,,
p01990,Pivots,AIZU,1000,262144,,,
p01991,Namo.. Cut,AIZU,2000,262144,,,
p01992,Shiritori Compression,AIZU,1000,262144,,,
p01993,Balanced Edge Deletion,AIZU,2000,262144,,,
p01994,Binary String with Slit,AIZU,1000,262144,,,
p01995,Palindromic Subsequences,AIZU,1000,262144,,,
p01996,Test,AIZU,2000,262144,,,
p01997,Right triangle,AIZU,2000,262144,,,
p01998,Prime Number,AIZU,2000,262144,,,
p01999,Accident,AIZU,4000,262144,,,
p02000,Bumpy Array,AIZU,2000,262144,,,
p02001,Swap,AIZU,2000,262144,,,
p02002,Expression,AIZU,1000,262144,,,
p02003,Board,AIZU,2000,262144,,,
p02004,GuruGuru,AIZU,2000,524288,,,
p02005,Colorful Drink,AIZU,2000,524288,,,
p02006,Santa's Gift,AIZU,2000,524288,,,
p02007,Prefix Suffix Search,AIZU,3000,524288,,,
p02008,Magic Triangles,AIZU,2000,524288,,,
p02009,Nim without Zero,AIZU,2000,524288,,,
p02010,Additions,AIZU,2000,524288,,,
p02011,Enlarge Circles,AIZU,2000,524288,,,
p02012,Sum of QQ,AIZU,2000,524288,,,
p02013,Prime Routing,AIZU,2000,524288,,,
p02014,Rough Sorting,AIZU,2000,524288,,,
p02015,Paken,AIZU,1000,262144,,,
p02016,Twins,AIZU,1000,262144,,,
p02017,Pray,AIZU,1000,262144,,,
p02018,Surmise,AIZU,1000,262144,,,
p02019,Training,AIZU,1000,262144,,,
p02020,Tea Party,AIZU,1000,262144,,,
p02021,Working,AIZU,1000,262144,,,
p02022,Mercy,AIZU,1000,262144,,,
p02023,Ravage,AIZU,2000,262144,,,
p02024,City,AIZU,1000,262144,,,
p02025,Angel Relief,AIZU,1000,262144,,,
p02026,Demon's Cedar,AIZU,2000,262144,,,
p02027,Presents,AIZU,5000,262144,,,
p02028,Mail Order,AIZU,1000,262144,,,
p02029,Chisaki and Picnic,AIZU,2000,262144,,,
p02030,Information Search,AIZU,1000,262144,,,
p02031,Parentheses Number,AIZU,2000,262144,,,
p02032,Divisor Game,AIZU,2000,262144,,,
p02033,Arrow,AIZU,2000,262144,,,
p02034,Round-trip String,AIZU,2000,262144,,,
p02035,Red-Black Soul Gem,AIZU,2000,262144,,,
p02036,Donuts Orientation,AIZU,2000,262144,,,
p02037,Tile,AIZU,1000,262144,,,
p02038,Tanuki and Fox,AIZU,1000,262144,,,
p02039,Othello,AIZU,1000,262144,,,
p02040,Numbers game,AIZU,1000,262144,,,
p02041,LISum,AIZU,1000,262144,,,
p02042,ABSum,AIZU,1000,262144,,,
p02043,Illumination,AIZU,1000,262144,,,
p02044,Equal Split,AIZU,8000,262144,,,
p02045,Poison Swamp,AIZU,8000,262144,,,
p02046,You Should Avoid,AIZU,8000,262144,,,
p02047,String Magic,AIZU,8000,262144,,,
p02048,Great Strategy for Bring Up Grade,AIZU,8000,262144,,,
p02049,The Genome Database of All Space Life Returns,AIZU,8000,262144,,,
p02050,K is Key of Takakkey,AIZU,8000,262144,,,
p02051,Misterious Buttons,AIZU,8000,262144,,,
p02052,Hokkaido University Easy,AIZU,2000,262144,,,
p02053,Hokkaido University Hard,AIZU,2000,262144,,,
p02054,Skewering,AIZU,2000,262144,,,
p02055,Two Colors Sort,AIZU,2000,262144,,,
p02056,Jam,AIZU,2000,262144,,,
p02057,MOD Rush,AIZU,2000,262144,,,
p02058,Tree,AIZU,3000,1048576,,,
p02059,Revenge of UMG,AIZU,3000,262144,,,
p02060,Four Tea,AIZU,2000,262144,,,
p02061,Doubling,AIZU,2000,262144,,,
p02062,Short Circuit Evaluation,AIZU,2000,262144,,,
p02063,Is Greedy Optimal?,AIZU,2000,262144,,,
p02064,Restore Shortest Path,AIZU,2000,262144,,,
p02065,Grid Number,AIZU,2000,262144,,,
p02066,Treasure Hunter,AIZU,2000,262144,,,
p02067,AIGo,AIZU,2000,524288,,,
p02068,Non-trivial Common Divisor,AIZU,2000,524288,,,
p02069,Universal and Existential Quantifiers,AIZU,2000,524288,,,
p02070,Permutation Sort,AIZU,2000,524288,,,
p02071,Consistent Trading,AIZU,2000,524288,,,
p02072,All your base are belong to us,AIZU,2000,524288,,,
p02073,Route Calculator Returns,AIZU,2000,524288,,,
p02074,N-by-M grid calculation,AIZU,2000,524288,,,
p02075,Zombie Land,AIZU,2000,524288,,,
p02076,Rooks Game,AIZU,2000,524288,,,
p02077,Bombing,AIZU,2000,524288,,,
p02078,Undo Swapping,AIZU,4000,262144,,,
p02079,Spent Fuel Disposal,AIZU,4000,262144,,,
p02080,Cyclic String,AIZU,5000,262144,,,
p02081,Nose And Lung,AIZU,1000,262144,,,
p02082,Expensive Function,AIZU,3000,262144,,,
p02083,Clique Drawing,AIZU,4000,262144,,,
p02084,Human Seperation,AIZU,2000,262144,,,
p02085,Permutation Score,AIZU,2000,262144,,,
p02086,Palindrome Compliment,AIZU,2000,262144,,,
p02087,Prefix Suffix Nim,AIZU,2000,262144,,,
p02088,Union Ball,AIZU,1000,524288,,,
p02089,AddMulSubDiv,AIZU,2000,524288,,,
p02090,Shuttle Run,AIZU,1000,524288,,,
p02091,XORANDORBAN,AIZU,1000,524288,,,
p02092,Red Black Balloons,AIZU,1000,524288,,,
p02093,Invariant Tree,AIZU,2000,524288,,,
p02094,Toss Cut Tree,AIZU,2000,524288,,,
p02095,Colorful Tree,AIZU,3000,524288,,,
p02096,Add,AIZU,2000,524288,,,
p02097,Horizontal-Vertical Permutation,AIZU,1000,524288,,,
p02098,The Mean of Angles,AIZU,1000,261120,,,
p02099,GPA JANKEN,AIZU,1000,261120,,,
p02100,Factorization,AIZU,1000,261120,,,
p02101,Let's Go To School,AIZU,1000,261120,,,
p02102,Tangled Cables,AIZU,2000,261120,,,
p02103,Great Devil Sakanikia,AIZU,2000,261120,,,
p02104,Chairs,AIZU,2000,261120,,,
p02105,Zombie Hunter,AIZU,3000,261120,,,
p02106,Tree-Light,AIZU,2000,261120,,,
p02107,Demon's Plan,AIZU,2000,261120,,,
p02108,Donuts Purchase,AIZU,2000,261120,,,
p02109,Select Sets,AIZU,5000,1048576,,,
p02110,Settler,AIZU,1000,261120,,,
p02111,Clock,AIZU,1000,262144,,,
p02112,Hating Crowd,AIZU,1000,262144,,,
p02113,Palindrome,AIZU,1000,262144,,,
p02114,Fissure Puzzle Easy,AIZU,1000,262144,,,
p02115,Piano,AIZU,1000,262144,,,
p02116,nCm,AIZU,1000,262144,,,
p02117,Picnic,AIZU,2000,262144,,,
p02118,Sequence,AIZU,1000,262144,,,
p02119,Making Pairs,AIZU,2000,262144,,,
p02120,Cluster Network,AIZU,2000,262144,,,
p02121,Chinol Choco,AIZU,2000,262144,,,
p02122,RMQ 2,AIZU,2000,262144,,,
p02123,Fissure Puzzle Hard,AIZU,5000,524288,,,
p02124,ai1333,AIZU,1000,262144,,,
p02125,OOllOll,AIZU,1000,262144,,,
p02126,Ball,AIZU,1000,262144,,,
p02127,AABABCAC,AIZU,1000,524288,,,
p02128,Light,AIZU,1000,524288,,,
p02129,Ghost Legs,AIZU,1000,524288,,,
p02130,Combine Two Elements,AIZU,2000,524288,,,
p02131,Hth Number,AIZU,3000,524288,,,
p02132,Explosion,AIZU,8000,524288,,,
p02133,Matrix,AIZU,2000,524288,,,
p02134,Move on Ice,AIZU,5000,524288,,,
p02135,Tree Fragments,AIZU,5000,524288,,,
p02136,Manhattan Bomb,AIZU,5000,524288,,,
p02137,Special Chat,AIZU,2000,524288,,,
p02138,U and U,AIZU,2000,524288,,,
p02139,Round And Round,AIZU,2000,524288,,,
p02140,Gridgedge,AIZU,2000,524288,,,
p02141,Donut Hole,AIZU,2000,524288,,,
